"stop_code";"reg";"Nazwa.przystanku";"hour";"nap_sum"
23717;47;"PL.DANIŁOWSKIEGO (PRZYBYSZEWSKIEGO)";"12";899
23717;47;"PL.DANIŁOWSKIEGO (PRZYBYSZEWSKIEGO)";"13";1166
23717;47;"PL.DANIŁOWSKIEGO (PRZYBYSZEWSKIEGO)";"14";NA
23717;47;"PL.DANIŁOWSKIEGO (PRZYBYSZEWSKIEGO)";"15";1307
23717;47;"PL.DANIŁOWSKIEGO (PRZYBYSZEWSKIEGO)";"16";1049
23717;47;"PL.DANIŁOWSKIEGO (PRZYBYSZEWSKIEGO)";"17";833
23717;47;"PL.DANIŁOWSKIEGO (PRZYBYSZEWSKIEGO)";"18";583
23717;47;"PL.DANIŁOWSKIEGO (PRZYBYSZEWSKIEGO)";"19";666
23717;47;"PL.DANIŁOWSKIEGO (PRZYBYSZEWSKIEGO)";"20";277
23717;47;"PL.DANIŁOWSKIEGO (PRZYBYSZEWSKIEGO)";"21";186
23717;47;"PL.DANIŁOWSKIEGO (PRZYBYSZEWSKIEGO)";"22";147
25007;70;"PARK WSCHODNI";"06";875
25007;70;"PARK WSCHODNI";"07";1180
25007;70;"PARK WSCHODNI";"08";685
25007;70;"PARK WSCHODNI";"09";340
25007;70;"PARK WSCHODNI";"11";800
25007;70;"PARK WSCHODNI";"12";NA
25007;70;"PARK WSCHODNI";"13";1547
25007;70;"PARK WSCHODNI";"14";1840
25007;70;"PARK WSCHODNI";"15";2060
25007;70;"PARK WSCHODNI";"16";2022
25007;70;"PARK WSCHODNI";"17";1920
25007;70;"PARK WSCHODNI";"18";306
20821;29;"MOST GRUNWALDZKI";"06";1674
20821;29;"MOST GRUNWALDZKI";"07";3446
20821;29;"MOST GRUNWALDZKI";"08";2945
20821;29;"MOST GRUNWALDZKI";"09";1345
20821;29;"MOST GRUNWALDZKI";"11";2059
20821;29;"MOST GRUNWALDZKI";"12";2132
20821;29;"MOST GRUNWALDZKI";"13";3048
20821;29;"MOST GRUNWALDZKI";"14";5722
20821;29;"MOST GRUNWALDZKI";"15";5329
20821;29;"MOST GRUNWALDZKI";"16";5522
20821;29;"MOST GRUNWALDZKI";"17";4861
20821;29;"MOST GRUNWALDZKI";"18";611
12315;56;"WEJHEROWSKA (WEJHEROWSKA)";"06";752
12315;56;"WEJHEROWSKA (WEJHEROWSKA)";"07";972
12315;56;"WEJHEROWSKA (WEJHEROWSKA)";"08";644
12315;56;"WEJHEROWSKA (WEJHEROWSKA)";"09";273
12315;56;"WEJHEROWSKA (WEJHEROWSKA)";"11";699
12315;56;"WEJHEROWSKA (WEJHEROWSKA)";"12";931
12315;56;"WEJHEROWSKA (WEJHEROWSKA)";"13";1049
12315;56;"WEJHEROWSKA (WEJHEROWSKA)";"14";1752
12315;56;"WEJHEROWSKA (WEJHEROWSKA)";"15";1587
12315;56;"WEJHEROWSKA (WEJHEROWSKA)";"16";1648
12315;56;"WEJHEROWSKA (WEJHEROWSKA)";"17";1584
12315;56;"WEJHEROWSKA (WEJHEROWSKA)";"18";340
82024003;NA;"ZABRODZIE";"06";10
82024003;NA;"ZABRODZIE";"07";17
82024003;NA;"ZABRODZIE";"09";19
82024003;NA;"ZABRODZIE";"11";27
82024003;NA;"ZABRODZIE";"14";47
82024003;NA;"ZABRODZIE";"16";12
82024003;NA;"ZABRODZIE";"17";9
25009;22;"KARWIŃSKA";"05";345
25009;22;"KARWIŃSKA";"06";1142
25009;22;"KARWIŃSKA";"07";1541
25009;22;"KARWIŃSKA";"08";1225
25009;22;"KARWIŃSKA";"09";1111
25009;22;"KARWIŃSKA";"10";1193
25009;22;"KARWIŃSKA";"11";1125
25009;22;"KARWIŃSKA";"12";1408
25009;22;"KARWIŃSKA";"13";1351
25009;22;"KARWIŃSKA";"14";1624
25009;22;"KARWIŃSKA";"15";1858
25009;22;"KARWIŃSKA";"16";NA
25009;22;"KARWIŃSKA";"17";1532
25009;22;"KARWIŃSKA";"18";NA
25009;22;"KARWIŃSKA";"19";NA
25009;22;"KARWIŃSKA";"20";771
25009;22;"KARWIŃSKA";"21";664
25009;22;"KARWIŃSKA";"22";388
29321;53;"SZEWCZENKI";"05";46
29321;53;"SZEWCZENKI";"06";231
29321;53;"SZEWCZENKI";"07";326
29321;53;"SZEWCZENKI";"08";261
29321;53;"SZEWCZENKI";"09";21
29321;53;"SZEWCZENKI";"11";46
29321;53;"SZEWCZENKI";"12";102
29321;53;"SZEWCZENKI";"13";260
29321;53;"SZEWCZENKI";"14";266
29321;53;"SZEWCZENKI";"15";367
29321;53;"SZEWCZENKI";"16";336
29321;53;"SZEWCZENKI";"17";361
29321;53;"SZEWCZENKI";"18";95
11403;61;"STALOWA (GRABISZYŃSKA)";"05";808
11403;61;"STALOWA (GRABISZYŃSKA)";"06";2240
11403;61;"STALOWA (GRABISZYŃSKA)";"07";3421
11403;61;"STALOWA (GRABISZYŃSKA)";"08";3256
11403;61;"STALOWA (GRABISZYŃSKA)";"09";2895
11403;61;"STALOWA (GRABISZYŃSKA)";"10";NA
11403;61;"STALOWA (GRABISZYŃSKA)";"11";NA
11403;61;"STALOWA (GRABISZYŃSKA)";"12";NA
11403;61;"STALOWA (GRABISZYŃSKA)";"13";NA
11403;61;"STALOWA (GRABISZYŃSKA)";"14";3454
11403;61;"STALOWA (GRABISZYŃSKA)";"15";3630
11403;61;"STALOWA (GRABISZYŃSKA)";"16";3659
11403;61;"STALOWA (GRABISZYŃSKA)";"17";3388
11403;61;"STALOWA (GRABISZYŃSKA)";"18";2699
11403;61;"STALOWA (GRABISZYŃSKA)";"19";2322
11403;61;"STALOWA (GRABISZYŃSKA)";"20";2150
11403;61;"STALOWA (GRABISZYŃSKA)";"21";1769
11403;61;"STALOWA (GRABISZYŃSKA)";"22";1126
11403;61;"STALOWA (GRABISZYŃSKA)";"23";29
24016;54;"KOWALE STACJA KOLEJOWA";"06";95
24016;54;"KOWALE STACJA KOLEJOWA";"07";118
24016;54;"KOWALE STACJA KOLEJOWA";"08";108
24016;54;"KOWALE STACJA KOLEJOWA";"09";37
24016;54;"KOWALE STACJA KOLEJOWA";"10";16
24016;54;"KOWALE STACJA KOLEJOWA";"11";88
24016;54;"KOWALE STACJA KOLEJOWA";"12";62
24016;54;"KOWALE STACJA KOLEJOWA";"13";205
24016;54;"KOWALE STACJA KOLEJOWA";"14";119
24016;54;"KOWALE STACJA KOLEJOWA";"15";122
24016;54;"KOWALE STACJA KOLEJOWA";"16";186
24016;54;"KOWALE STACJA KOLEJOWA";"17";243
24016;54;"KOWALE STACJA KOLEJOWA";"18";13
50000053;59;"STARODWORSKA";"06";10
50000053;59;"STARODWORSKA";"07";24
50000053;59;"STARODWORSKA";"08";5
50000053;59;"STARODWORSKA";"09";8
50000053;59;"STARODWORSKA";"11";31
50000053;59;"STARODWORSKA";"12";13
50000053;59;"STARODWORSKA";"13";21
50000053;59;"STARODWORSKA";"14";95
50000053;59;"STARODWORSKA";"15";51
50000053;59;"STARODWORSKA";"16";30
50000053;59;"STARODWORSKA";"17";32
50000053;59;"STARODWORSKA";"18";6
20621;19;"PLAC BEMA";"05";905
20621;19;"PLAC BEMA";"06";NA
20621;19;"PLAC BEMA";"07";NA
20621;19;"PLAC BEMA";"08";NA
20621;19;"PLAC BEMA";"09";NA
20621;19;"PLAC BEMA";"10";NA
20621;19;"PLAC BEMA";"11";NA
20621;19;"PLAC BEMA";"12";NA
20621;19;"PLAC BEMA";"13";NA
20621;19;"PLAC BEMA";"14";6542
20621;19;"PLAC BEMA";"15";7050
20621;19;"PLAC BEMA";"16";7753
20621;19;"PLAC BEMA";"17";6764
20621;19;"PLAC BEMA";"18";6775
20621;19;"PLAC BEMA";"19";5373
20621;19;"PLAC BEMA";"20";5236
20621;19;"PLAC BEMA";"21";4065
20621;19;"PLAC BEMA";"22";3167
20621;19;"PLAC BEMA";"23";81
10407;20;"ZACHODNIA STACJA KOLEJOWA";"06";2417
10407;20;"ZACHODNIA STACJA KOLEJOWA";"07";3390
10407;20;"ZACHODNIA STACJA KOLEJOWA";"08";3167
10407;20;"ZACHODNIA STACJA KOLEJOWA";"09";1488
10407;20;"ZACHODNIA STACJA KOLEJOWA";"10";425
10407;20;"ZACHODNIA STACJA KOLEJOWA";"11";3273
10407;20;"ZACHODNIA STACJA KOLEJOWA";"12";NA
10407;20;"ZACHODNIA STACJA KOLEJOWA";"13";NA
10407;20;"ZACHODNIA STACJA KOLEJOWA";"14";NA
10407;20;"ZACHODNIA STACJA KOLEJOWA";"15";NA
10407;20;"ZACHODNIA STACJA KOLEJOWA";"16";NA
10407;20;"ZACHODNIA STACJA KOLEJOWA";"17";NA
10407;20;"ZACHODNIA STACJA KOLEJOWA";"18";NA
12111;36;"ROGOWSKA";"06";464
12111;36;"ROGOWSKA";"07";582
12111;36;"ROGOWSKA";"08";514
12111;36;"ROGOWSKA";"09";226
12111;36;"ROGOWSKA";"11";723
12111;36;"ROGOWSKA";"12";734
12111;36;"ROGOWSKA";"13";1233
12111;36;"ROGOWSKA";"14";1690
12111;36;"ROGOWSKA";"15";1649
12111;36;"ROGOWSKA";"16";1569
12111;36;"ROGOWSKA";"17";1325
12111;36;"ROGOWSKA";"18";305
23154;43;"OBORNICKA OBWODNICA (TARGI PIAST)";"06";172
23154;43;"OBORNICKA OBWODNICA (TARGI PIAST)";"07";219
23154;43;"OBORNICKA OBWODNICA (TARGI PIAST)";"08";240
23154;43;"OBORNICKA OBWODNICA (TARGI PIAST)";"09";77
23154;43;"OBORNICKA OBWODNICA (TARGI PIAST)";"10";19
23154;43;"OBORNICKA OBWODNICA (TARGI PIAST)";"11";124
23154;43;"OBORNICKA OBWODNICA (TARGI PIAST)";"12";146
23154;43;"OBORNICKA OBWODNICA (TARGI PIAST)";"13";151
23154;43;"OBORNICKA OBWODNICA (TARGI PIAST)";"14";307
23154;43;"OBORNICKA OBWODNICA (TARGI PIAST)";"15";NA
23154;43;"OBORNICKA OBWODNICA (TARGI PIAST)";"16";213
23154;43;"OBORNICKA OBWODNICA (TARGI PIAST)";"17";241
23154;43;"OBORNICKA OBWODNICA (TARGI PIAST)";"18";39
24009;54;"KWIDZYŃSKA (KWIDZYŃSKA)";"06";209
24009;54;"KWIDZYŃSKA (KWIDZYŃSKA)";"07";170
24009;54;"KWIDZYŃSKA (KWIDZYŃSKA)";"08";137
24009;54;"KWIDZYŃSKA (KWIDZYŃSKA)";"09";41
24009;54;"KWIDZYŃSKA (KWIDZYŃSKA)";"11";67
24009;54;"KWIDZYŃSKA (KWIDZYŃSKA)";"12";75
24009;54;"KWIDZYŃSKA (KWIDZYŃSKA)";"13";188
24009;54;"KWIDZYŃSKA (KWIDZYŃSKA)";"14";343
24009;54;"KWIDZYŃSKA (KWIDZYŃSKA)";"15";343
24009;54;"KWIDZYŃSKA (KWIDZYŃSKA)";"16";235
24009;54;"KWIDZYŃSKA (KWIDZYŃSKA)";"17";236
24009;54;"KWIDZYŃSKA (KWIDZYŃSKA)";"18";34
16401;24;"RADIO I TELEWIZJA";"06";437
16401;24;"RADIO I TELEWIZJA";"07";558
16401;24;"RADIO I TELEWIZJA";"08";303
16401;24;"RADIO I TELEWIZJA";"09";78
16401;24;"RADIO I TELEWIZJA";"11";NA
16401;24;"RADIO I TELEWIZJA";"12";NA
16401;24;"RADIO I TELEWIZJA";"13";NA
16401;24;"RADIO I TELEWIZJA";"14";NA
16401;24;"RADIO I TELEWIZJA";"15";NA
16401;24;"RADIO I TELEWIZJA";"16";NA
16401;24;"RADIO I TELEWIZJA";"17";NA
16401;24;"RADIO I TELEWIZJA";"18";57
26101;76;"BUFOROWA";"06";373
26101;76;"BUFOROWA";"07";548
26101;76;"BUFOROWA";"08";300
26101;76;"BUFOROWA";"09";164
26101;76;"BUFOROWA";"11";296
26101;76;"BUFOROWA";"12";386
26101;76;"BUFOROWA";"13";422
26101;76;"BUFOROWA";"14";646
26101;76;"BUFOROWA";"15";834
26101;76;"BUFOROWA";"16";695
26101;76;"BUFOROWA";"17";676
26101;76;"BUFOROWA";"18";130
11320;66;"EUREKA (KOŁŁĄTAJA)";"06";2616
11320;66;"EUREKA (KOŁŁĄTAJA)";"07";3859
11320;66;"EUREKA (KOŁŁĄTAJA)";"08";3366
11320;66;"EUREKA (KOŁŁĄTAJA)";"09";1466
11320;66;"EUREKA (KOŁŁĄTAJA)";"10";193
11320;66;"EUREKA (KOŁŁĄTAJA)";"11";3141
11320;66;"EUREKA (KOŁŁĄTAJA)";"12";3148
11320;66;"EUREKA (KOŁŁĄTAJA)";"13";NA
11320;66;"EUREKA (KOŁŁĄTAJA)";"14";NA
11320;66;"EUREKA (KOŁŁĄTAJA)";"15";NA
11320;66;"EUREKA (KOŁŁĄTAJA)";"16";NA
11320;66;"EUREKA (KOŁŁĄTAJA)";"17";NA
11320;66;"EUREKA (KOŁŁĄTAJA)";"18";1471
11525;61;"KOLBUSZOWSKA STADION";"06";262
11525;61;"KOLBUSZOWSKA STADION";"07";396
11525;61;"KOLBUSZOWSKA STADION";"08";247
11525;61;"KOLBUSZOWSKA STADION";"09";102
11525;61;"KOLBUSZOWSKA STADION";"11";350
11525;61;"KOLBUSZOWSKA STADION";"12";296
11525;61;"KOLBUSZOWSKA STADION";"13";395
11525;61;"KOLBUSZOWSKA STADION";"14";673
11525;61;"KOLBUSZOWSKA STADION";"15";628
11525;61;"KOLBUSZOWSKA STADION";"16";607
11525;61;"KOLBUSZOWSKA STADION";"17";492
11525;61;"KOLBUSZOWSKA STADION";"18";72
10541;20;"DWORZEC ŚWIEBODZKI";"05";342
10541;20;"DWORZEC ŚWIEBODZKI";"06";1227
10541;20;"DWORZEC ŚWIEBODZKI";"07";1844
10541;20;"DWORZEC ŚWIEBODZKI";"08";1796
10541;20;"DWORZEC ŚWIEBODZKI";"09";1730
10541;20;"DWORZEC ŚWIEBODZKI";"10";1584
10541;20;"DWORZEC ŚWIEBODZKI";"11";1805
10541;20;"DWORZEC ŚWIEBODZKI";"12";1598
10541;20;"DWORZEC ŚWIEBODZKI";"13";2214
10541;20;"DWORZEC ŚWIEBODZKI";"14";2065
10541;20;"DWORZEC ŚWIEBODZKI";"15";2289
10541;20;"DWORZEC ŚWIEBODZKI";"16";1732
10541;20;"DWORZEC ŚWIEBODZKI";"17";NA
10541;20;"DWORZEC ŚWIEBODZKI";"18";1572
10541;20;"DWORZEC ŚWIEBODZKI";"19";1080
10541;20;"DWORZEC ŚWIEBODZKI";"20";916
10541;20;"DWORZEC ŚWIEBODZKI";"21";771
10541;20;"DWORZEC ŚWIEBODZKI";"22";618
29305;53;"MROŹNA (SZEWCZENKI)";"05";NA
29305;53;"MROŹNA (SZEWCZENKI)";"06";118
29305;53;"MROŹNA (SZEWCZENKI)";"07";250
29305;53;"MROŹNA (SZEWCZENKI)";"08";117
29305;53;"MROŹNA (SZEWCZENKI)";"09";107
29305;53;"MROŹNA (SZEWCZENKI)";"10";118
29305;53;"MROŹNA (SZEWCZENKI)";"11";147
29305;53;"MROŹNA (SZEWCZENKI)";"12";164
29305;53;"MROŹNA (SZEWCZENKI)";"13";110
29305;53;"MROŹNA (SZEWCZENKI)";"14";246
29305;53;"MROŹNA (SZEWCZENKI)";"15";266
29305;53;"MROŹNA (SZEWCZENKI)";"16";292
29305;53;"MROŹNA (SZEWCZENKI)";"17";129
29305;53;"MROŹNA (SZEWCZENKI)";"18";113
29305;53;"MROŹNA (SZEWCZENKI)";"19";113
29305;53;"MROŹNA (SZEWCZENKI)";"20";89
29305;53;"MROŹNA (SZEWCZENKI)";"21";114
29305;53;"MROŹNA (SZEWCZENKI)";"22";56
29305;53;"MROŹNA (SZEWCZENKI)";"23";8
11323;65;"ZIELIŃSKIEGO";"05";99
11323;65;"ZIELIŃSKIEGO";"06";388
11323;65;"ZIELIŃSKIEGO";"07";803
11323;65;"ZIELIŃSKIEGO";"08";757
11323;65;"ZIELIŃSKIEGO";"09";731
11323;65;"ZIELIŃSKIEGO";"10";958
11323;65;"ZIELIŃSKIEGO";"11";938
11323;65;"ZIELIŃSKIEGO";"12";1088
11323;65;"ZIELIŃSKIEGO";"13";865
11323;65;"ZIELIŃSKIEGO";"14";960
11323;65;"ZIELIŃSKIEGO";"15";1046
11323;65;"ZIELIŃSKIEGO";"16";789
11323;65;"ZIELIŃSKIEGO";"17";801
11323;65;"ZIELIŃSKIEGO";"18";655
11323;65;"ZIELIŃSKIEGO";"19";NA
11323;65;"ZIELIŃSKIEGO";"20";500
11323;65;"ZIELIŃSKIEGO";"21";NA
11323;65;"ZIELIŃSKIEGO";"22";183
11323;65;"ZIELIŃSKIEGO";"23";17
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"05";657
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"06";3433
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"07";5669
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"08";6091
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"09";5424
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"10";5091
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"11";5908
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"12";5700
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"13";6404
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"14";6781
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"15";6986
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"16";6950
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"17";5672
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"18";5841
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"19";NA
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"20";4676
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"21";3756
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"22";2706
10233;60;"ARKADY (POWSTAŃCÓW ŚLĄSKICH";"23";50
10233;60;"ARKADY (ŚWIDNICKA)";"06";1391
10233;60;"ARKADY (ŚWIDNICKA)";"07";3075
10233;60;"ARKADY (ŚWIDNICKA)";"08";2596
10233;60;"ARKADY (ŚWIDNICKA)";"09";NA
10233;60;"ARKADY (ŚWIDNICKA)";"11";2415
10233;60;"ARKADY (ŚWIDNICKA)";"12";2726
10233;60;"ARKADY (ŚWIDNICKA)";"13";3612
10233;60;"ARKADY (ŚWIDNICKA)";"14";5955
10233;60;"ARKADY (ŚWIDNICKA)";"15";5918
10233;60;"ARKADY (ŚWIDNICKA)";"16";NA
10233;60;"ARKADY (ŚWIDNICKA)";"17";NA
10233;60;"ARKADY (ŚWIDNICKA)";"18";718
12541;18;"BYSTRZYCKA";"05";451
12541;18;"BYSTRZYCKA";"06";1359
12541;18;"BYSTRZYCKA";"07";1310
12541;18;"BYSTRZYCKA";"08";1156
12541;18;"BYSTRZYCKA";"09";1164
12541;18;"BYSTRZYCKA";"10";1159
12541;18;"BYSTRZYCKA";"11";1159
12541;18;"BYSTRZYCKA";"12";1488
12541;18;"BYSTRZYCKA";"13";1872
12541;18;"BYSTRZYCKA";"14";2037
12541;18;"BYSTRZYCKA";"15";1637
12541;18;"BYSTRZYCKA";"16";NA
12541;18;"BYSTRZYCKA";"17";1638
12541;18;"BYSTRZYCKA";"18";1339
12541;18;"BYSTRZYCKA";"19";NA
12541;18;"BYSTRZYCKA";"20";853
12541;18;"BYSTRZYCKA";"21";647
12541;18;"BYSTRZYCKA";"22";472
12541;18;"BYSTRZYCKA";"23";12
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"05";428
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"06";1542
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"07";2351
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"08";NA
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"09";NA
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"10";2298
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"11";NA
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"12";NA
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"13";NA
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"14";NA
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"15";NA
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"16";NA
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"17";NA
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"18";NA
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"19";NA
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"20";1528
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"21";NA
20617;58;"MOST TRZEBNICKI - TRZEBNICKA";"22";NA
25513;59;"ZALEWOWA (OPATOWICKA)";"06";21
25513;59;"ZALEWOWA (OPATOWICKA)";"07";17
25513;59;"ZALEWOWA (OPATOWICKA)";"08";14
25513;59;"ZALEWOWA (OPATOWICKA)";"09";6
25513;59;"ZALEWOWA (OPATOWICKA)";"10";6
25513;59;"ZALEWOWA (OPATOWICKA)";"12";7
25513;59;"ZALEWOWA (OPATOWICKA)";"13";27
25513;59;"ZALEWOWA (OPATOWICKA)";"14";16
25513;59;"ZALEWOWA (OPATOWICKA)";"15";42
25513;59;"ZALEWOWA (OPATOWICKA)";"16";8
25513;59;"ZALEWOWA (OPATOWICKA)";"17";22
25513;59;"ZALEWOWA (OPATOWICKA)";"19";10
20609;19;"DWORZEC NADODRZE";"05";521
20609;19;"DWORZEC NADODRZE";"06";2559
20609;19;"DWORZEC NADODRZE";"07";4454
20609;19;"DWORZEC NADODRZE";"08";3793
20609;19;"DWORZEC NADODRZE";"09";4355
20609;19;"DWORZEC NADODRZE";"10";4649
20609;19;"DWORZEC NADODRZE";"11";4753
20609;19;"DWORZEC NADODRZE";"12";6486
20609;19;"DWORZEC NADODRZE";"13";NA
20609;19;"DWORZEC NADODRZE";"14";NA
20609;19;"DWORZEC NADODRZE";"15";NA
20609;19;"DWORZEC NADODRZE";"16";NA
20609;19;"DWORZEC NADODRZE";"17";NA
20609;19;"DWORZEC NADODRZE";"18";5384
20609;19;"DWORZEC NADODRZE";"19";4486
20609;19;"DWORZEC NADODRZE";"20";3682
20609;19;"DWORZEC NADODRZE";"21";3083
20609;19;"DWORZEC NADODRZE";"22";2118
20609;19;"DWORZEC NADODRZE";"23";1
23109;52;"MOST MILENIJNY (OSOBOWICKA)";"06";114
23109;52;"MOST MILENIJNY (OSOBOWICKA)";"07";178
23109;52;"MOST MILENIJNY (OSOBOWICKA)";"08";120
23109;52;"MOST MILENIJNY (OSOBOWICKA)";"09";136
23109;52;"MOST MILENIJNY (OSOBOWICKA)";"10";147
23109;52;"MOST MILENIJNY (OSOBOWICKA)";"11";213
23109;52;"MOST MILENIJNY (OSOBOWICKA)";"12";249
23109;52;"MOST MILENIJNY (OSOBOWICKA)";"13";296
23109;52;"MOST MILENIJNY (OSOBOWICKA)";"14";553
23109;52;"MOST MILENIJNY (OSOBOWICKA)";"15";469
23109;52;"MOST MILENIJNY (OSOBOWICKA)";"16";410
23109;52;"MOST MILENIJNY (OSOBOWICKA)";"17";413
23109;52;"MOST MILENIJNY (OSOBOWICKA)";"18";236
23109;52;"MOST MILENIJNY - HALA ORBITA";"05";NA
23109;52;"MOST MILENIJNY - HALA ORBITA";"06";538
23109;52;"MOST MILENIJNY - HALA ORBITA";"07";641
23109;52;"MOST MILENIJNY - HALA ORBITA";"08";429
23109;52;"MOST MILENIJNY - HALA ORBITA";"09";666
23109;52;"MOST MILENIJNY - HALA ORBITA";"10";629
23109;52;"MOST MILENIJNY - HALA ORBITA";"11";799
23109;52;"MOST MILENIJNY - HALA ORBITA";"12";NA
23109;52;"MOST MILENIJNY - HALA ORBITA";"13";927
23109;52;"MOST MILENIJNY - HALA ORBITA";"14";NA
23109;52;"MOST MILENIJNY - HALA ORBITA";"15";879
23109;52;"MOST MILENIJNY - HALA ORBITA";"16";831
23109;52;"MOST MILENIJNY - HALA ORBITA";"17";785
23109;52;"MOST MILENIJNY - HALA ORBITA";"18";688
23109;52;"MOST MILENIJNY - HALA ORBITA";"19";569
23109;52;"MOST MILENIJNY - HALA ORBITA";"20";457
23109;52;"MOST MILENIJNY - HALA ORBITA";"21";349
23109;52;"MOST MILENIJNY - HALA ORBITA";"22";153
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"05";881
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"06";2882
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"07";5870
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"08";5493
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"09";5027
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"10";NA
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"11";NA
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"12";NA
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"13";5617
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"14";NA
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"15";6769
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"16";6368
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"17";5853
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"18";NA
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"19";3106
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"20";2962
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"21";2248
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"22";1312
20815;29;"PL.GRUNWALDZKI (wylot na most Grunwaldzki)";"23";30
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"05";404
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"06";1752
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"07";3242
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"08";3193
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"09";3296
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"10";3356
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"11";3914
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"12";4166
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"13";4501
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"14";4341
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"15";4844
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"16";NA
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"17";NA
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"18";NA
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"19";NA
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"20";2476
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"21";1775
20815;29;"PL.GRUNWALDZKI (wylot na most Zwierzyniecki)";"22";1544
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"05";621
